Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
199.5262314968882,0.07905887472232301,-0.0883048137544752,-25.5110724594201
200.4472027365163,0.07892874221513128,-0.08858743192696372,-25.62685834010909
201.3724249862391,0.07894753042530137,-0.08887774006622567,-25.74569471232686
202.3019178678274,0.07898279934680612,-0.08958623154173533,-25.86495381746458
203.2357010936224,0.0790840716395204,-0.0900124660053276,-25.98396673132133
204.1737944669532,0.07879366379666448,-0.09000609396312724,-26.10412323059718
205.1162178825568,0.07871349986801318,-0.09051017907202263,-26.2246892811541
206.0629913270002,0.07894129743149053,-0.09109997768381146,-26.34617995411722
207.0141348791045,0.07846656470053742,-0.09113898832033324,-26.4681641717206
207.9696687103698,0.0788489438158575,-0.0917363110616571,-26.58912737050214
208.9296130854042,0.07888391548056889,-0.09212124566152716,-26.71315955496678
209.8939883623526,0.0788720430174302,-0.09273030938302977,-26.83597261295688
210.8628149933292,0.07873205807642963,-0.09290434102156969,-26.95878902696801
211.8361135248504,0.07843507307003554,-0.09315342407304998,-27.08511224334495
212.8139045982714,0.07857952630945217,-0.09358119879276908,-27.21133968419369
213.7962089502235,0.07889518465001327,-0.09404591815868411,-27.33533086547703
214.7830474130537,0.0790442897556623,-0.09463625821973398,-27.46081093608262
215.7744409152669,0.07878416768063264,-0.09477566684284387,-27.58836324760469
216.7704104819697,0.07885794004259537,-0.09546419645449321,-27.71755676384001
217.7709772353162,0.07888406676605382,-0.09625184691344975,-27.84481449637376
218.7761623949555,0.07854250394207682,-0.09629652336180487,-27.97346754235599
219.7859872784828,0.07903506260824784,-0.09685836311249291,-28.10191593304314
220.8004733018901,0.07905378666575721,-0.09724944119884987,-28.23297036333896
221.8196419800222,0.07918444596892484,-0.09813687177385702,-28.36206546512454
222.8435149270305,0.07906499748007687,-0.09824030997174492,-28.49512112411443
223.8721138568342,0.0787767994454148,-0.09861505724712392,-28.62633576775393
224.9054605835782,0.07913275545631257,-0.09920630723859354,-28.75822895768033
225.943577022098,0.07910156306503034,-0.09957676294163065,-28.89138513193315
226.9864851883823,0.07894112995282933,-0.09996875033224556,-29.02532070889642
228.0342072000421,0.07882005515736869,-0.1001939985078437,-29.15814300820502
229.0867652767775,0.07875037505654464,-0.1007736534260738,-29.29344912650835
230.1441817408511,0.07881766283357518,-0.101083906415368,-29.42814214960286
231.2064790175596,0.07877335942655975,-0.1016035866342062,-29.56515161333314
232.273679635711,0.07871283299981352,-0.1019892485329255,-29.70289059214478
233.3458062281004,0.0786541938494951,-0.1025073410372714,-29.8376495861296
234.4228815319925,0.07862395849362666,-0.1031334359601674,-29.97668074969772
235.5049283896011,0.07862866938339534,-0.1033803319314882,-30.11365109283459
236.5919697485761,0.07860911056141154,-0.1041666128154438,-30.25349337499546
237.6840286624879,0.07841830647736558,-0.1043453626951808,-30.39421935382738
238.7811282913181,0.07880417354254193,-0.1046978565393568,-30.53304043086184
239.8832919019493,0.07883353862341966,-0.1054710805492046,-30.67505780471765
240.9905428686598,0.07861050354595883,-0.1058149177230299,-30.81756296286942
242.102904673618,0.07886165328887738,-0.106389895741276,-30.95977472867038
243.2204009073818,0.07856654778186355,-0.1069160652589344,-31.10307996256915
244.3430552693974,0.07830423165211953,-0.1074451213493354,-31.24612734869852
245.4708915685034,0.07926316902091596,-0.1081174897312585,-31.39025846182175
246.6039337234341,0.07881407044728614,-0.1082978314989404,-31.53876842659066
247.7422057633289,0.07878553269460879,-0.1090914756782178,-31.68407776119591
248.8857318282393,0.07870169269270558,-0.1095157660872218,-31.82998678108265
250.0345361696435,0.07857450460316906,-0.11010633447592,-31.97762714073767
251.1886431509582,0.07872705294073636,-0.1103584204192591,-32.12511182362066
252.3480772480578,0.0787407127159962,-0.1110661486654486,-32.27542609254698
253.512863049791,0.07871078539921061,-0.1116141854056814,-32.42321369419631
254.6830252585044,0.07895340597439443,-0.1122762260241895,-32.57219561169367
255.8585886905648,0.07878770089009514,-0.1128199421248361,-32.72448681710905
257.0395782768866,0.07857239120907988,-0.1133333965013248,-32.87622721965538
258.2260190634598,0.07886840749905794,-0.1139659019478096,-33.02919402296783
259.4179362118816,0.07886708075801802,-0.1146395738746995,-33.18170590624146
260.6153549998898,0.07912761238625833,-0.1153551881198849,-33.33660977065003
261.8183008218988,0.07853329880890035,-0.1153535119318525,-33.49095853991761
263.0267991895385,0.07890319466051698,-0.1164596552834643,-33.64613053268104
264.2408757321949,0.07880422499395982,-0.1166028540324114,-33.802072999985
265.4605561975542,0.07907664503133768,-0.1173119256941134,-33.95773780921792
266.6858664521482,0.07864284365977749,-0.1176623943237796,-34.11554290153947
267.9168324819034,0.07870608937643854,-0.1184935692161339,-34.27269670066187
269.1534803926918,0.07859123681299574,-0.1189489376973563,-34.43305838380753
270.3958364108846,0.07897997988205219,-0.1197977724772033,-34.593122473183
271.6439268839085,0.07904223272461307,-0.1202112415937842,-34.75194031869977
272.8977782808043,0.07898143079213787,-0.1210130047203402,-34.91357764469439
274.1574171927885,0.07884135982063012,-0.121314463673982,-35.07623505331549
275.4228703338169,0.07873392205210139,-0.1215889882383256,-35.23721879182918
276.6941645411514,0.07876436959362068,-0.1223745532391769,-35.40025482136079
277.9713267759291,0.07866467412079935,-0.1230897080107869,-35.56422286774017
279.254384123734,0.07902692467137098,-0.1235760689478091,-35.73069781609739
280.5433637951716,0.07849726223523021,-0.1238701173807447,-35.89536735650809
281.8382931264456,0.07855661482224527,-0.1249070100884691,-36.06398843817143
283.1391995799382,0.07849941472074311,-0.1252831810363348,-36.22883680129088
284.4461107447918,0.07858044915935454,-0.1259253039586971,-36.39880792233222
285.7590543374949,0.07851638767488892,-0.126635440989902,-36.56578256373543
287.0780582024694,0.07878693257964248,-0.1274460111335352,-36.73666297114821
288.4031503126608,0.07871772239800588,-0.1281428440692061,-36.90983215665764
289.7343587701326,0.07864669938080127,-0.128530464454757,-37.07901374514433
291.0717118066608,0.0786363351902741,-0.1291619101576544,-37.24913168632258
292.4152377843338,0.07864922713416586,-0.1302630641453183,-37.42491003299489
293.7649651961534,0.07858977418611535,-0.1309427808846159,-37.59886687740138
295.1209226666389,0.07844172344617628,-0.1316686799056969,-37.77417819346454
296.4831389524346,0.07922429173718173,-0.1321416519275301,-37.94985403674441
297.8516429429193,0.07873766909532748,-0.1326782003939092,-38.12372629285457
299.2264636608192,0.07910200192462456,-0.1333857997000266,-38.30125163868194
300.6076302628234,0.07877752696376544,-0.1341499555587112,-38.48023813986672
301.9951720402019,0.0789908494773524,-0.1348368042535026,-38.65887511429931
303.3891184194273,0.0786759817247603,-0.1352349966622658,-38.83841813476738
304.7894989627986,0.078659071228705,-0.1363293804217728,-39.01948565981183
306.196343369068,0.07875679394301506,-0.1366532329382457,-39.20220048532237
307.6096814740711,0.07901955580064196,-0.1375217448047364,-39.38224720531827
309.0295432513594,0.07896550265739297,-0.1380444221592231,-39.56792042424199
310.4559588128359,0.0785852686878777,-0.1385857951106196,-39.75001381578835
311.888958409394,0.07859706398206859,-0.13938160522161,-39.93588525641938
313.3285724315589,0.07854625432526428,-0.1402562992140254,-40.12092657609032
314.7748314101319,0.07850420922774079,-0.1407679534442131,-40.30810575753587
316.2277660168382,0.07847786258320327,-0.1416852274836,-40.49771660351009
317.6874070649773,0.07879589762149591,-0.142297450352017,-40.68289186617088
319.1537855100763,0.07865121777085665,-0.1430685203891472,-40.87474607145997
320.6269324505467,0.07843834692622025,-0.1436924939107995,-41.06564505282077
322.1068791283437,0.07845598733948579,-0.1442863996411753,-41.25647390434079
323.5936569296284,0.07881206159828869,-0.1452196121817862,-41.44904260172858
325.0872973854346,0.07863263037808663,-0.1459242407769164,-41.64234688370063
326.5878321723359,0.07831807263837691,-0.146139994273056,-41.83464611232462
328.0952931131192,0.0787191329504789,-0.1473189364129803,-42.03174266655265
329.6097121774579,0.07868656447205202,-0.1481202023892087,-42.2267132428321
331.1311214825913,0.07860785872534487,-0.1488108217682818,-42.42412633229333
332.6595532940047,0.07865100537123604,-0.1497056209954207,-42.62106030249595
334.1950400261144,0.07871866379935573,-0.1505773897825216,-42.81916030029831
335.7376142429549,0.07854904333230135,-0.1511611233773998,-43.01958674673207
337.2873086588691,0.0786462625969207,-0.1516206222511402,-43.21963192444021
338.8441561392028,0.07847882631333122,-0.15258697110344,-43.42070890588835
340.408189701001,0.07843046736591403,-0.153611674829548,-43.62202540178622
341.979442513709,0.07855090579357435,-0.1539132612851935,-43.82424441589787
343.5579478998748,0.07861236690223734,-0.1552851262672471,-44.03129058095453
345.1437393358565,0.0786630599087291,-0.155607422961118,-44.23547073168102
346.7368504525319,0.0781233410964178,-0.1564108570086194,-44.44207372763628
348.337315036012,0.07831141289960933,-0.1572864482740161,-44.65010773364145
349.9451670283575,0.07830163268500334,-0.157945189985738,-44.85722981522815
351.5604405282983,0.07828711125555594,-0.1586998590602171,-45.06956187290552
353.1831697919572,0.0784506397889268,-0.1595172509037142,-45.27822218173517
354.8133892335757,0.07830451336568288,-0.1604111985919398,-45.48855208311578
356.4511334262444,0.07834576710889996,-0.1614157723060512,-45.70186339120934
358.0964371026362,0.07880621420503139,-0.1619648735189942,-45.91695589271151
359.7493351557425,0.07847315444044042,-0.1630805380968241,-46.1293610553527
361.4098626396136,0.07825224378228851,-0.1637507724389043,-46.34631642677685
363.0780547701016,0.07878916291374007,-0.1646349605044449,-46.56074356413433
364.753946925608,0.07878657599414002,-0.1658921590350132,-46.7782952637827
366.4375746478335,0.07870436234578382,-0.1664389058545728,-46.99920095980426
368.1289736425314,0.07910696057865876,-0.1673054810197131,-47.22057830193815
369.8281797802665,0.07863707890923174,-0.1681480640327052,-47.44017068937755
371.5352290971726,0.07892953227522548,-0.1691084808361896,-47.66176231741861
373.2501577957208,0.07894928699379403,-0.1700965884810457,-47.88455643088935
374.9730022454835,0.0787526213541152,-0.1710679491088216,-48.10886308199922
376.7037989839092,0.07865771347730298,-0.1715981735480654,-48.33306850451304
378.4425847170934,0.0783460498769176,-0.1726908476602069,-48.55962159268026
380.1893963205615,0.0785802403464721,-0.1735315921615485,-48.79015448809942
381.9442708400466,0.07854554486111634,-0.1747174306291485,-49.01740439353188
383.707245492279,0.07927685967423592,-0.1756325376183991,-49.247677908553
385.4783576657719,0.07891316918119029,-0.1763853982181134,-49.47949920088788
387.2576449216174,0.07830787100976246,-0.1770831404565153,-49.71143463390366
389.0451449942807,0.07852030674966877,-0.1784099172301883,-49.94764590132526
390.8408957924023,0.07860013539691602,-0.1789676582061658,-50.17907117839646
392.6449353995999,0.07875321639535734,-0.1802535641478643,-50.41434978758851
394.4573020752787,0.07848229486845444,-0.1811924964626689,-50.65189668612091
396.2780342554395,0.07881919793251604,-0.1821305831261648,-50.88994714713755
398.1071705534976,0.07857717325997103,-0.1834453320263735,-51.12870037446896
399.9447497610976,0.07840290510038306,-0.1840766487679912,-51.36926374513022
401.7908108489402,0.07854211525704811,-0.1851316661068944,-51.60988661641147
403.645392967605,0.0789919253346886,-0.1861422229605025,-51.85391270567403
405.5085354483842,0.07875726589822604,-0.1875549689098049,-52.09710623039555
407.3802778041128,0.07879523944392089,-0.1880994793938932,-52.34133105889109
409.2606597300111,0.07861474685893587,-0.1890206230550947,-52.59082812498343
411.1497211045223,0.07826435374659851,-0.1900260626924594,-52.8370439180855
413.0475019901617,0.07845105703703448,-0.1911251610041123,-53.08645244313787
414.9540426343631,0.07873917360641573,-0.1922302626029334,-53.33589126189813
416.8693834703357,0.07830164846262105,-0.1931493926646166,-53.59045365205477
418.7935651179184,0.0787162301964686,-0.19416618321927,-53.84191107996227
420.7266283844444,0.07858057967252433,-0.1954933429090374,-54.09534336821428
422.6686142656031,0.07879308025107985,-0.1965028939388562,-54.35360882982495
424.6195639463132,0.0783816936912162,-0.1977042083318103,-54.60901648254591
426.5795188015928,0.07816945890451309,-0.1986744738399618,-54.86809237747157
428.5485203974399,0.0786098741408601,-0.1999564662472802,-55.12454723869462
430.5266104917108,0.07836903436090858,-0.2006919469643846,-55.38615529429381
432.513831035009,0.07822275453764461,-0.202052166960201,-55.64878379757072
434.5102241715717,0.078621124338126,-0.2032766621229925,-55.91108876004877
436.5158322401663,0.07797468290013361,-0.2039415183061178,-56.17542590938739
438.5306977749858,0.07855018268253797,-0.2054587133675971,-56.44192780595313
440.5548635065537,0.07849076414947836,-0.2063290153242719,-56.70792041305965
442.5883723626267,0.07883998364782312,-0.2077663172957572,-56.97715956593959
444.631267469109,0.07877234441195644,-0.2089015255849817,-57.24859671627584
446.6835921509632,0.07872258093544771,-0.2098328196399815,-57.51865058437272
448.7453899331325,0.07792374601420342,-0.2108591356538783,-57.79152865533707
450.8167045414603,0.0786692964530316,-0.2123864578137302,-58.06568111309009
452.8975799036211,0.07874061621966118,-0.2134355760242967,-58.33991480380396
454.9880601500487,0.07833601861249218,-0.2146486298626947,-58.61860682285339
457.0881896148754,0.07826611429003733,-0.2158930778181146,-58.89503254145547
459.1980128368688,0.07851005794853258,-0.2171423299695532,-59.17429711064844
461.3175745603798,0.07869841431192461,-0.2184224396168609,-59.45563717892708
463.4469197362882,0.07802200147663199,-0.2191963471261899,-59.73918068917895
465.5860935229593,0.07798615106478948,-0.2205163550355987,-60.02366378478069
467.7351412871984,0.07843178589893973,-0.2220537099425524,-60.30756455526023
469.8941086052158,0.07858122984215234,-0.2232070103507348,-60.59527830622663
472.0630412635907,0.07853322245619257,-0.2248601395961993,-60.88361042734235
474.2419852602451,0.07831690630004712,-0.2253667214855922,-61.17359496419203
476.4309868054159,0.07862703413024205,-0.2269648930683915,-61.46393646314039
478.6300923226388,0.07897113796733558,-0.228495188659896,-61.75790426368005
480.8393484497287,0.07846694327533105,-0.2295850593978307,-62.05257366686063
483.0588020397731,0.07896649100878289,-0.2307692848940979,-62.34769768692564
485.2885001621212,0.07822805036352465,-0.2316711750731521,-62.64629604681861
487.5284901033866,0.07881901045825898,-0.2334538501755664,-62.94508900865744
489.7788193684464,0.07896102175332478,-0.234470319404117,-63.24700576817264
492.0395356814511,0.07825534114818831,-0.2358760413394748,-63.55061156854073
494.3106869868357,0.07880241616397377,-0.2373707175786688,-63.85175698906675
496.5923214503363,0.07893220559489857,-0.2386762600141408,-64.16043875164358
498.8844874600124,0.07861397089376469,-0.2400104559827871,-64.46629594842062
501.1872336272725,0.07821880309306808,-0.2413905233813493,-64.77583757003093
503.500608787905,0.07857064409508954,-0.2428849393845435,-65.087697364587
505.8246620031143,0.07799764041700594,-0.2437402666902143,-65.39645853638274
508.1594425605608,0.0784658151945371,-0.2457766559398032,-65.71147596712481
510.5049999754065,0.07842161205741459,-0.2473794705249446,-66.02811754927433
512.8613839913651,0.0782746656298095,-0.2481909787101932,-66.34717230711327
515.2286445817567,0.07836971517841795,-0.2500807900078043,-66.66413887757776
517.6068319505679,0.07880054111729957,-0.2511772876583709,-66.98399528869962
519.9959965335162,0.07836138427326404,-0.2531840723882841,-67.30542833956412
522.39618899912,0.07872243982591753,-0.254331487701085,-67.62933763873139
524.8074602497728,0.07913877978194483,-0.2558949230234909,-67.95627073476375
527.229861422823,0.07853477695667536,-0.2573901864790297,-68.28577634509844
529.6634438916581,0.07840635289715291,-0.2585860211805129,-68.61270240722988
532.1082592667944,0.07837197164797369,-0.259875352402801,-68.94445667920877
534.5643593969719,0.07839691458428305,-0.2619723439624695,-69.27771773046929
537.031796370253,0.07843744731616648,-0.2635630191471507,-69.61326372977528
539.5106225151279,0.07830799727139881,-0.2649461382698822,-69.94837753608857
542.0008904016241,0.07845034620887494,-0.2666948768995384,-70.28963589379315
544.5026528424215,0.0785659495968962,-0.2683169138505859,-70.63096659028389
547.0159628939718,0.07836915860448601,-0.2696920720150146,-70.9687181075011
549.5408738576249,0.07828827598564606,-0.2708789462087453,-71.31649943029002
552.0774392807576,0.07834426550709647,-0.2730551473691268,-71.66346972923783
554.625712957911,0.07869753042118485,-0.2741853241076477,-72.00825924860717
557.1857489319301,0.07863528976272939,-0.27608690073179,-72.35740463305778
559.7576014951104,0.07888380392165405,-0.2775056024058994,-72.70715430488255
562.3413251903494,0.07844816490589039,-0.2792229958991247,-73.06258031609387
564.9369748123028,0.07857001483470356,-0.2806755282897379,-73.41865289922595
567.5446054085475,0.07868230226885814,-0.2825195662395267,-73.77583328700403
570.1642722807478,0.07859448794379624,-0.2843151995099174,-74.1349578627283
572.7960309858295,0.07849286948368114,-0.2860098053701968,-74.49564486769309
575.4399373371572,0.07853676914799936,-0.2874440931438401,-74.85968645870099
578.0960474057184,0.07862003685777294,-0.289560131575292,-75.22618609000256
580.7644175213123,0.07851064342513392,-0.2910311215270912,-75.59198553789231
583.4451042737451,0.07816603445567052,-0.2927732212716038,-75.96476839359065
586.1381645140291,0.07888235985282638,-0.2946742390206982,-76.33465438207051
588.8436553555894,0.07811485447229384,-0.2966176746253552,-76.71129132252273
